# Sentence 1
log(p(nii | <s>)) = -5.379187107086182  [nii:shortlist]
log(p(kyl | ... nyt kauheesti mut)) = -3.5540294647216797  [kyl:shortlist]
log(p(mä | ... kauheesti mut kyl)) = -1.9943147897720337  [mä:shortlist]
log(p(luin | ... mut kyl mä)) = -6.502680778503418  [luin:shortlist]
log(p(sen | ... kyl mä luin)) = -2.5474255084991455  [sen:shortlist]
log(p(niinku | ... mä luin sen)) = -8.44585132598877  [niinku:shortlist]
log(p(kirjan | ... luin sen niinku)) = -5.121767997741699  [kirjan:shortlist]
log(p(niinku | ... sen niinku kirjan)) = -8.080635070800781  [niinku:shortlist]
log(p(läpi | ... niinku kirjan niinku)) = -5.701833724975586  [läpi:shortlist]
log(p(</s> | ... kirjan niinku läpi)) = -1.0202240943908691  [</s>:shortlist]
Sentence perplexity: 387.0051828613476

# Sentence 11
log(p(joo | <s>)) = -4.707826137542725  [joo:shortlist]
log(p(kyl | <s> joo)) = -4.339641571044922  [kyl:shortlist]
log(p(siit | <s> joo kyl)) = -6.920669078826904  [siit:shortlist]
log(p(sillai | ... joo kyl siit)) = -8.818668365478516  [sillai:shortlist]
log(p(jäi | ... kyl siit sillai)) = -7.7955803871154785  [jäi:shortlist]
log(p(niinku | ... siit sillai jäi)) = -7.09280252456665  [niinku:shortlist]
log(p(et | ... sillai jäi niinku)) = -5.414170742034912  [et:shortlist]
log(p(et | ... jäi niinku et)) = -5.957363128662109  [et:shortlist]
log(p(tai | ... niinku et et)) = -8.528738021850586  [tai:shortlist]
log(p(se | ... et et tai)) = -4.01700496673584  [se:shortlist]
log(p(ainaki | ... et tai se)) = -6.842496871948242  [ainaki:shortlist]
log(p(se | ... tai se ainaki)) = -6.107603549957275  [se:shortlist]
log(p(ni | ... se ainaki se)) = -8.623584747314453  [ni:shortlist]
p(ekstruuderit | ... ainaki se ni) is not predicted  [ekstruuderit:OOV]
log(p(ja | ... se ni ekstruuderit)) = -3.462599754333496  [ja:shortlist]
log(p(kaikki | ... ni ekstruuderit ja)) = -4.285239219665527  [kaikki:shortlist]
log(p(noi | ... ekstruuderit ja kaikki)) = -5.18313455581665  [noi:shortlist]
log(p(ku | ... ja kaikki noi)) = -6.0973968505859375  [ku:shortlist]
log(p(sielhä | ... kaikki noi ku)) = -12.86500072479248  [sielhä:shortlist]
log(p(oli | ... noi ku sielhä)) = -2.858339309692383  [oli:shortlist]
log(p(siel | ... ku sielhä oli)) = -7.033881664276123  [siel:shortlist]
p(mektalentil | ... sielhä oli siel) is not predicted  [mektalentil:OOV]
log(p(ni | ... oli siel mektalentil)) = -4.348846912384033  [ni:shortlist]
log(p(sielhä | ... siel mektalentil ni)) = -8.710702896118164  [sielhä:shortlist]
log(p(oli | ... mektalentil ni sielhä)) = -1.588367223739624  [oli:shortlist]
log(p(</s> | ... ni sielhä oli)) = -4.608509540557861  [</s>:shortlist]
Sentence perplexity: 442.30824727747796

# Sentence 12
log(p(siel | <s>)) = -7.645853519439697  [siel:shortlist]
log(p(oli | <s> siel)) = -2.112299919128418  [oli:shortlist]
log(p(siel | <s> siel oli)) = -7.056300640106201  [siel:shortlist]
log(p(niinku | ... siel oli siel)) = -7.050719261169434  [niinku:shortlist]
log(p(tuotannon | ... oli siel niinku)) = -13.526548385620117  [tuotannon:shortlist]
log(p(puolel | ... siel niinku tuotannon)) = -8.082529067993164  [puolel:shortlist]
log(p(ni | ... niinku tuotannon puolel)) = -5.130606174468994  [ni:shortlist]
log(p(siel | ... tuotannon puolel ni)) = -3.293606758117676  [siel:shortlist]
log(p(oli | ... puolel ni siel)) = -0.8059201240539551  [oli:shortlist]
log(p(yks | ... ni siel oli)) = -4.065499782562256  [yks:shortlist]
log(p(mis | ... siel oli yks)) = -6.687012195587158  [mis:shortlist]
log(p(ne | ... oli yks mis)) = -3.83293080329895  [ne:shortlist]
log(p(teki | ... yks mis ne)) = -4.990208625793457  [teki:shortlist]
log(p(niit | ... mis ne teki)) = -2.161421537399292  [niit:shortlist]
log(p(ruuvei | ... ne teki niit)) = -inf  [ruuvei:OOS]
log(p(ni | ... teki niit ruuvei)) = -4.324209690093994  [ni:shortlist]
log(p(sit | ... niit ruuvei ni)) = -2.516460657119751  [sit:shortlist]
log(p(se | ... ruuvei ni sit)) = -1.2101812362670898  [se:shortlist]
log(p(puhu | ... ni sit se)) = -6.312488079071045  [puhu:shortlist]
log(p(just | ... sit se puhu)) = -6.249373435974121  [just:shortlist]
log(p(siit | ... se puhu just)) = -3.0667824745178223  [siit:shortlist]
p(ekstruuderist | ... puhu just siit) is not predicted  [ekstruuderist:OOV]
log(p(mist | ... just siit ekstruuderist)) = -5.697788238525391  [mist:shortlist]
log(p(niinku | ... siit ekstruuderist mist)) = -8.547311782836914  [niinku:shortlist]
log(p(ne | ... ekstruuderist mist niinku)) = -2.6179580688476562  [ne:shortlist]
log(p(työntää | ... mist niinku ne)) = -8.123579978942871  [työntää:shortlist]
log(p(niinku | ... niinku ne työntää)) = -5.505179405212402  [niinku:shortlist]
log(p(sitä | ... ne työntää niinku)) = -3.8373684883117676  [sitä:shortlist]
log(p(massaa | ... työntää niinku sitä)) = -9.2340726852417  [massaa:shortlist]
log(p(niinku | ... niinku sitä massaa)) = -4.7878098487854  [niinku:shortlist]
log(p(sinne | ... sitä massaa niinku)) = -4.546772480010986  [sinne:shortlist]
log(p(muottii | ... massaa niinku sinne)) = -inf  [muottii:OOS]
log(p(läpi | ... niinku sinne muottii)) = -7.946357250213623  [läpi:shortlist]
log(p(ni | ... sinne muottii läpi)) = -4.0074262619018555  [ni:shortlist]
log(p(nehän | ... muottii läpi ni)) = -7.9112443923950195  [nehän:shortlist]
log(p(on | ... läpi ni nehän)) = -1.6027154922485352  [on:shortlist]
log(p(niinku | ... ni nehän on)) = -3.201265811920166  [niinku:shortlist]
log(p(ne | ... nehän on niinku)) = -2.9958372116088867  [ne:shortlist]
log(p(käytiin | ... on niinku ne)) = -12.626965522766113  [käytiin:shortlist]
log(p(sil | ... niinku ne käytiin)) = -7.211933135986328  [sil:shortlist]
log(p(kurssil | ... ne käytiin sil)) = -2.263265371322632  [kurssil:shortlist]
log(p(läpi | ... käytiin sil kurssil)) = -5.600173473358154  [läpi:shortlist]
log(p(et | ... sil kurssil läpi)) = -4.028608322143555  [et:shortlist]
log(p(kyl | ... kurssil läpi et)) = -5.716798782348633  [kyl:shortlist]
log(p(mä | ... läpi et kyl)) = -3.6585142612457275  [mä:shortlist]
log(p(niinku | ... et kyl mä)) = -6.826951026916504  [niinku:shortlist]
log(p(jotain | ... kyl mä niinku)) = -7.220556735992432  [jotain:shortlist]
log(p(muistan | ... mä niinku jotain)) = -5.3140130043029785  [muistan:shortlist]
log(p(et | ... niinku jotain muistan)) = -3.5632872581481934  [et:shortlist]
log(p(ehkä | ... jotain muistan et)) = -7.309356212615967  [ehkä:shortlist]
log(p(se | ... muistan et ehkä)) = -1.2671667337417603  [se:shortlist]
log(p(oli | ... et ehkä se)) = -1.379576325416565  [oli:shortlist]
log(p(sit | ... ehkä se oli)) = -3.999232053756714  [sit:shortlist]
log(p(sillai | ... se oli sit)) = -7.455843448638916  [sillai:shortlist]
log(p(niinku | ... oli sit sillai)) = -4.3375420570373535  [niinku:shortlist]
log(p(</s> | ... sit sillai niinku)) = -3.261213541030884  [</s>:shortlist]
Sentence perplexity: 174.97022088081206

# Sentence 13
log(p(se | <s>)) = -3.641787052154541  [se:shortlist]
log(p(ei | <s> se)) = -3.0047993659973145  [ei:shortlist]
log(p(vaa | <s> se ei)) = -5.190498352050781  [vaa:shortlist]
log(p(kauheesti | ... se ei vaa)) = -8.50186538696289  [kauheesti:shortlist]
log(p(palkinnu | ... ei vaa kauheesti)) = -inf  [palkinnu:OOS]
log(p(et | ... vaa kauheesti palkinnu)) = -4.456005096435547  [et:shortlist]
log(p(mä | ... kauheesti palkinnu et)) = -4.056075572967529  [mä:shortlist]
log(p(sain | ... palkinnu et mä)) = -6.228639125823975  [sain:shortlist]
log(p(ykköse | ... et mä sain)) = -inf  [ykköse:OOS]
log(p(ja | ... mä sain ykköse)) = -2.854616641998291  [ja:shortlist]
log(p(sit | ... sain ykköse ja)) = -2.2957844734191895  [sit:shortlist]
log(p(matti | ... ykköse ja sit)) = -11.65715217590332  [matti:shortlist]
log(p(saa | ... ja sit matti)) = -7.3163299560546875  [saa:shortlist]
log(p(kolmose | ... sit matti saa)) = -inf  [kolmose:OOS]
log(p(ku | ... matti saa kolmose)) = -3.6103365421295166  [ku:shortlist]
log(p(se | ... saa kolmose ku)) = -1.3181524276733398  [se:shortlist]
log(p(ei | ... kolmose ku se)) = -1.8009088039398193  [ei:shortlist]
log(p(lukenu | ... ku se ei)) = -8.083224296569824  [lukenu:shortlist]
log(p(yhtää | ... se ei lukenu)) = -6.4843316078186035  [yhtää:shortlist]
log(p(</s> | ... ei lukenu yhtää)) = -1.9009219408035278  [</s>:shortlist]
Sentence perplexity: 127.37594004950259

# Sentence 14
log(p(niinii | <s>)) = -11.793810844421387  [niinii:shortlist]
log(p(tai | <s> niinii)) = -5.121245384216309  [tai:shortlist]
log(p(just | <s> niinii tai)) = -6.3434576988220215  [just:shortlist]
log(p(ehkä | ... niinii tai just)) = -7.295295238494873  [ehkä:shortlist]
log(p(se | ... tai just ehkä)) = -2.3933265209198  [se:shortlist]
log(p(et | ... just ehkä se)) = -4.857570648193359  [et:shortlist]
log(p(niist | ... ehkä se et)) = -9.032694816589355  [niist:shortlist]
log(p(tavallaa | ... se et niist)) = -11.598718643188477  [tavallaa:shortlist]
log(p(jää | ... et niist tavallaa)) = -6.169689178466797  [jää:shortlist]
log(p(niinku | ... niist tavallaa jää)) = -6.170408248901367  [niinku:shortlist]
log(p(mikä | ... tavallaa jää niinku)) = -8.283883094787598  [mikä:shortlist]
log(p(varmaa | ... jää niinku mikä)) = -8.658954620361328  [varmaa:shortlist]
log(p(on | ... niinku mikä varmaa)) = -1.5198895931243896  [on:shortlist]
log(p(tarkotuski | ... mikä varmaa on)) = -9.368406295776367  [tarkotuski:shortlist]
log(p(et | ... varmaa on tarkotuski)) = -3.6543657779693604  [et:shortlist]
log(p(jää | ... on tarkotuski et)) = -7.949092864990234  [jää:shortlist]
log(p(sellae | ... tarkotuski et jää)) = -inf  [sellae:OOS]
log(p(niinku | ... et jää sellae)) = -5.898758411407471  [niinku:shortlist]
log(p(muistijälki | ... jää sellae niinku)) = -inf  [muistijälki:OOS]
log(p(et | ... sellae niinku muistijälki)) = -4.640799522399902  [et:shortlist]
log(p(sit | ... niinku muistijälki et)) = -4.612984657287598  [sit:shortlist]
log(p(ku | ... muistijälki et sit)) = -2.594508647918701  [ku:shortlist]
log(p(tulee | ... et sit ku)) = -4.906058311462402  [tulee:shortlist]
log(p(myöhemmin | ... sit ku tulee)) = -7.697525501251221  [myöhemmin:shortlist]
log(p(niinku | ... ku tulee myöhemmin)) = -6.459751605987549  [niinku:shortlist]
log(p(se | ... tulee myöhemmin niinku)) = -2.7279889583587646  [se:shortlist]
log(p(asia | ... myöhemmin niinku se)) = -5.413918495178223  [asia:shortlist]
log(p(esille | ... niinku se asia)) = -5.632733345031738  [esille:shortlist]
log(p(ni | ... se asia esille)) = -0.9047133326530457  [ni:shortlist]
log(p(sitä | ... asia esille ni)) = -3.5503454208374023  [sitä:shortlist]
log(p(on | ... esille ni sitä)) = -1.960972547531128  [on:shortlist]
log(p(niinku | ... ni sitä on)) = -5.123418807983398  [niinku:shortlist]
log(p(paljon | ... sitä on niinku)) = -6.362512111663818  [paljon:shortlist]
log(p(helpompi | ... on niinku paljon)) = -3.3376049995422363  [helpompi:shortlist]
log(p(lähtee | ... niinku paljon helpompi)) = -7.051246166229248  [lähtee:shortlist]
log(p(niinku | ... paljon helpompi lähtee)) = -6.718645095825195  [niinku:shortlist]
log(p(selvittää | ... helpompi lähtee niinku)) = -8.189458847045898  [selvittää:shortlist]
log(p(</s> | ... lähtee niinku selvittää)) = -1.8697162866592407  [</s>:shortlist]
Sentence perplexity: 304.43497423692634

# Sentence 15
log(p(ku | <s>)) = -5.758825778961182  [ku:shortlist]
log(p(vähä | <s> ku)) = -7.445240020751953  [vähä:shortlist]
log(p(vaa | <s> ku vähä)) = -5.280214786529541  [vaa:shortlist]
log(p(pelottaa | ... ku vähä vaa)) = -3.8114192485809326  [pelottaa:shortlist]
log(p(just | ... vähä vaa pelottaa)) = -6.571375370025635  [just:shortlist]
log(p(jokku | ... vaa pelottaa just)) = -10.207578659057617  [jokku:shortlist]
log(p(fysiikat | ... pelottaa just jokku)) = -13.787910461425781  [fysiikat:shortlist]
log(p(sun | ... just jokku fysiikat)) = -7.001270294189453  [sun:shortlist]
log(p(muut | ... jokku fysiikat sun)) = -0.5326988697052002  [muut:shortlist]
log(p(et | ... fysiikat sun muut)) = -5.533230304718018  [et:shortlist]
log(p(just | ... sun muut et)) = -6.370486259460449  [just:shortlist]
p(kvanttifysiikat | ... muut et just) is not predicted  [kvanttifysiikat:OOV]
log(p(ni | ... et just kvanttifysiikat)) = -5.375425338745117  [ni:shortlist]
log(p(eihä | ... just kvanttifysiikat ni)) = -6.778090953826904  [eihä:shortlist]
log(p(mul | ... kvanttifysiikat ni eihä)) = -6.301815032958984  [mul:shortlist]
log(p(nyt | ... ni eihä mul)) = -3.681962251663208  [nyt:shortlist]
log(p(jää | ... eihä mul nyt)) = -7.499114036560059  [jää:shortlist]
log(p(varmaa | ... mul nyt jää)) = -6.819802761077881  [varmaa:shortlist]
log(p(mitään | ... nyt jää varmaa)) = -4.0559773445129395  [mitään:shortlist]
log(p(mielee | ... jää varmaa mitään)) = -6.1459455490112305  [mielee:shortlist]
log(p(mä | ... varmaa mitään mielee)) = -6.495405197143555  [mä:shortlist]
log(p(en | ... mitään mielee mä)) = -1.7618153095245361  [en:shortlist]
log(p(vuoden | ... mielee mä en)) = -12.282578468322754  [vuoden:shortlist]
log(p(pääst | ... mä en vuoden)) = -3.8865132331848145  [pääst:shortlist]
log(p(muista | ... en vuoden pääst)) = -4.505423545837402  [muista:shortlist]
log(p(sit | ... vuoden pääst muista)) = -5.6562819480896  [sit:shortlist]
log(p(enää | ... pääst muista sit)) = -4.133362293243408  [enää:shortlist]
log(p(mitään | ... muista sit enää)) = -4.769276142120361  [mitään:shortlist]
log(p(</s> | ... sit enää mitään)) = -0.8938306570053101  [</s>:shortlist]
Sentence perplexity: 341.61143381943725

# Sentence 16
log(p(mm | <s>)) = -11.857369422912598  [mm:shortlist]
log(p(mikä | <s> mm)) = -5.821702003479004  [mikä:shortlist]
log(p(sul | <s> mm mikä)) = -5.683842182159424  [sul:shortlist]
log(p(nyt | ... mm mikä sul)) = -3.856574296951294  [nyt:shortlist]
log(p(oli | ... mikä sul nyt)) = -2.7049577236175537  [oli:shortlist]
log(p(se | ... sul nyt oli)) = -3.90165376663208  [se:shortlist]
log(p(työtilanne | ... nyt oli se)) = -12.45309829711914  [työtilanne:shortlist]
log(p(ootsä | ... oli se työtilanne)) = -10.190364837646484  [ootsä:shortlist]
log(p(menos | ... se työtilanne ootsä)) = -4.54530143737793  [menos:shortlist]
log(p(sinne | ... työtilanne ootsä menos)) = -1.5898845195770264  [sinne:shortlist]
log(p(samaam | ... ootsä menos sinne)) = -inf  [samaam:OOS]
log(p(paikkaa | ... menos sinne samaam)) = -8.07302474975586  [paikkaa:shortlist]
log(p(</s> | ... sinne samaam paikkaa)) = -1.526470422744751  [</s>:shortlist]
Sentence perplexity: 410.3540423457699

# Sentence 17
log(p(ihanaa | <s>)) = -8.21291446685791  [ihanaa:shortlist]
log(p(et | <s> ihanaa)) = -3.910590887069702  [et:shortlist]
log(p(sul | <s> ihanaa et)) = -4.604986190795898  [sul:shortlist]
log(p(ei | ... ihanaa et sul)) = -3.065302848815918  [ei:shortlist]
log(p(oo | ... et sul ei)) = -0.40204012393951416  [oo:shortlist]
log(p(tollee | ... sul ei oo)) = -7.047644138336182  [tollee:shortlist]
log(p(stressii | ... ei oo tollee)) = -11.063508033752441  [stressii:shortlist]
log(p(ku | ... oo tollee stressii)) = -3.170525074005127  [ku:shortlist]
log(p(must | ... tollee stressii ku)) = -8.121023178100586  [must:shortlist]
log(p(tuntuu | ... stressii ku must)) = -0.8191990852355957  [tuntuu:shortlist]
log(p(et | ... ku must tuntuu)) = -0.6634554266929626  [et:shortlist]
log(p(mullo | ... must tuntuu et)) = -11.62854290008545  [mullo:shortlist]
log(p(ain | ... tuntuu et mullo)) = -7.296286106109619  [ain:shortlist]
log(p(kauhee | ... et mullo ain)) = -4.789674758911133  [kauhee:shortlist]
log(p(stressi | ... mullo ain kauhee)) = -4.1626434326171875  [stressi:shortlist]
log(p(kaikest | ... ain kauhee stressi)) = -8.68411922454834  [kaikest:shortlist]
log(p(tollasest | ... kauhee stressi kaikest)) = -6.798446178436279  [tollasest:shortlist]
log(p(et | ... stressi kaikest tollasest)) = -3.624774694442749  [et:shortlist]
log(p(on | ... kaikest tollasest et)) = -3.3616764545440674  [on:shortlist]
log(p(pakko | ... tollasest et on)) = -2.075747489929199  [pakko:shortlist]
log(p(olla | ... et on pakko)) = -2.395508050918579  [olla:shortlist]
log(p(koko | ... on pakko olla)) = -4.478079319000244  [koko:shortlist]
log(p(kesä | ... pakko olla koko)) = -4.869476318359375  [kesä:shortlist]
log(p(töis | ... olla koko kesä)) = -5.374823570251465  [töis:shortlist]
log(p(muuten | ... koko kesä töis)) = -8.336202621459961  [muuten:shortlist]
log(p(ei | ... kesä töis muuten)) = -2.571955680847168  [ei:shortlist]
log(p(riitä | ... töis muuten ei)) = -6.3622307777404785  [riitä:shortlist]
log(p(rahat | ... muuten ei riitä)) = -4.13985538482666  [rahat:shortlist]
log(p(ja | ... ei riitä rahat)) = -2.6426355838775635  [ja:shortlist]
log(p(kaikkee | ... riitä rahat ja)) = -4.011800289154053  [kaikkee:shortlist]
log(p(tollast | ... rahat ja kaikkee)) = -4.781779766082764  [tollast:shortlist]
log(p(</s> | ... ja kaikkee tollast)) = -1.0762252807617188  [</s>:shortlist]
Sentence perplexity: 125.1470932858424

# Sentence 18
log(p(mul | <s>)) = -6.417114734649658  [mul:shortlist]
log(p(o | <s> mul)) = -5.153088092803955  [o:shortlist]
log(p(vähä | <s> mul o)) = -5.152986526489258  [vähä:shortlist]
log(p(et | ... mul o vähä)) = -7.710031986236572  [et:shortlist]
log(p(kyl | ... o vähä et)) = -4.588330268859863  [kyl:shortlist]
log(p(mulki | ... vähä et kyl)) = -8.062745094299316  [mulki:shortlist]
log(p(niinkus | ... et kyl mulki)) = -14.561346054077148  [niinkus:shortlist]
log(p(no | ... kyl mulki niinkus)) = -8.507798194885254  [no:shortlist]
log(p(suurin | ... mulki niinkus no)) = -10.227897644042969  [suurin:shortlist]
log(p(osa | ... niinkus no suurin)) = -0.6274049282073975  [osa:shortlist]
log(p(rahoist | ... no suurin osa)) = -inf  [rahoist:OOS]
log(p(on | ... suurin osa rahoist)) = -0.8339990377426147  [on:shortlist]
log(p(niinku | ... osa rahoist on)) = -6.787765026092529  [niinku:shortlist]
log(p(säästötilil | ... rahoist on niinku)) = -15.533312797546387  [säästötilil:shortlist]
log(p(mut | ... on niinku säästötilil)) = -4.945948600769043  [mut:shortlist]
log(p(seki | ... niinku säästötilil mut)) = -7.569087028503418  [seki:shortlist]
log(p(on | ... säästötilil mut seki)) = -0.7995989918708801  [on:shortlist]
log(p(niinku | ... mut seki on)) = -5.294007778167725  [niinku:shortlist]
log(p(sellai | ... seki on niinku)) = -6.075977325439453  [sellai:shortlist]
log(p(säätötili | ... on niinku sellai)) = -inf  [säätötili:OOS]
log(p(et | ... niinku sellai säätötili)) = -3.0229744911193848  [et:shortlist]
log(p(aina | ... sellai säätötili et)) = -5.528868675231934  [aina:shortlist]
log(p(ku | ... säätötili et aina)) = -0.9423759579658508  [ku:shortlist]
log(p(mult | ... et aina ku)) = -9.837361335754395  [mult:shortlist]
log(p(loppuu | ... aina ku mult)) = -3.7546277046203613  [loppuu:shortlist]
log(p(raha | ... ku mult loppuu)) = -7.479185581207275  [raha:shortlist]
